ID,ID,ENTRYTYPE,file,grobid-version,journal,title,volume,number,author,doi,year,note
0000000092,0000000092,article,data/pdfs/28_4/vanderHeijden2004.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,USER ACCEPTANCE OF HEDONIC INFORMATION SYSTEMS 1,28,4,"Van Der Heijden, Hans",,,
0000000093,0000000093,article,data/pdfs/5_1/KendallKendall1981.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Observing Organizational Environments: A Systematic Approach for Information Analysts*,5,1,"Kendall, Kenneth E and Kendall, Julie E and Jenkins, A. Milton",,,
0000000094,0000000094,article,data/pdfs/35_3/Roquilly2011.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,CONTROL OVER VIRTUAL WORLDS BY GAME COMPANIES: ISSUES AND RECOMMENDATIONS 1,35,3,"Roquilly, Christophe",,,
0000000095,0000000095,article,data/pdfs/44_1/BenAssuliPadman2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"TRAJECTORIES OF REPEATED READMISSIONS OF CHRONIC DISEASE PATIENTS: RISK STRATIFICATION, PROFILING, AND PREDICTION 1",44,1,"Ben-Assuli, Ofir and Padman, Rema",10.25300/MISQ/2020/15101,,
0000000096,0000000096,article,data/pdfs/44_4/TanriverdiDu2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,CORPORATE STRATEGY CHANGES AND INFORMATION TECHNOLOGY CONTROL EFFECTIVENESS IN MULTIBUSINESS FIRMS 1,44,4,"Tanriverdi, Hüseyin and Du, Kui",10.25300/MISQ/2020/14223,,
0000000097,0000000097,article,data/pdfs/20_1/ReichBenbasat1996.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Measuring the Linkage Between Business and Information Technology Objectives,20,1,"Reich, Blaize Horner and Benbasat, Izak",,,
0000000098,0000000098,article,data/pdfs/46_2/MirandaBerenteSeidelEtAl2022.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EDITOR'S COMMENTS RESEARCH ARTICLE,46,2,,,,
0000000099,0000000099,article,data/pdfs/45_1/Wang2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: NEXT GENERATION IS THEORIES CONNECTING THE PARTS WITH THE WHOLE: TOWARD AN INFORMATION ECOLOGY THEORY OF DIGITAL INNOVATION ECOSYSTEMS 1,45,1,"Wang, Ping",10.25300/MISQ/2021/15864,,
0000000100,0000000100,article,data/pdfs/12_1/Leifer1988.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Matching Computer-Based Information Systems with Organizational Structures,12,1,"Leifer, Richard",,,
0000000101,0000000101,article,data/pdfs/46_1/AdomaviciusBockstedtCurleyEtAl2022.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EFFECTS OF PERSONALIZED RECOMMENDATIONS VERSUS AGGREGATE RATINGS ON POST-CONSUMPTION PREFERENCE RESPONSES 1,46,1,"Adomavicius, Gediminas and Bockstedt, Jesse C and Curley, Shawn P and Zhang, Jingjing",10.25300/MISQ/2022/16301,,
0000000102,0000000102,article,data/pdfs/44_4/ArazyLindbergRezaeiEtAl2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"THE EVOLUTIONARY TRAJECTORIES OF PEER-PRODUCED ARTIFACTS: GROUP COMPOSITION, THE TRAJECTORIES' EXPLORATION, AND THE QUALITY OF ARTIFACTS 1",44,4,"Arazy, Ofer and Lindberg, Aron and Rezaei, Mostafa and Samorani, Michele",10.25300/MISQ/2020/15379,,
0000000103,0000000103,article,data/pdfs/42_3/CummingsDennis2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,VIRTUAL FIRST IMPRESSIONS MATTER: THE EFFECT OF ENTERPRISE SOCIAL NETWORKING SITES ON IMPRESSION FORMATION IN VIRTUAL TEAMS 1,42,3,"Cummings, Jeff and Dennis, Alan R",10.25300/MISQ/2018/13202,,
0000000104,0000000104,article,data/pdfs/45_4/MiricPaganiElSawy2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,WHEN AND WHO DO PLATFORM COMPANIES ACQUIRE? UNDERSTANDING THE ROLE OF ACQUISITIONS IN THE GROWTH OF PLATFORM COMPANIES 1,45,4,"Miric, Milan and Pagani, Margherita and Sawy, Omar A El",10.25300/MISQ/2022/16374,,
0000000105,0000000105,article,data/pdfs/21_4/HuntonBeeler1997.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Effects of User Participation in Systems Development: A Longitudinal Field Experiment I,21,4,"Hunton, James E and Beeler, Jesse D",,,
0000000106,0000000106,article,data/pdfs/38_2/YinBondZhang2014.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,ANXIOUS OR ANGRY? EFFECTS OF DISCRETE EMOTIONS ON THE PERCEIVED HELPFULNESS OF ONLINE REVIEWS 1,38,2,"Yin, Dezhi and Bond, Samuel D and Zhang, Han",,,
0000000107,0000000107,article,data/pdfs/39_1/EatonElalufCalderwoodSorensenEtAl2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: SERVICE INNOVATION IN THE DIGITAL AGE DISTRIBUTED TUNING OF BOUNDARY RESOURCES: THE CASE OF APPLE'S IOS SERVICE SYSTEM 1,39,1,"Eaton, Ben and Elaluf-Calderwood, Silvia and Sørensen, Carsten and Yoo, Youngjin and Barrett, Michael and Davidson, Elizabeth and Prabhu, Jaideep and Vargo, Stephen L",,,
0000000108,0000000108,article,data/pdfs/20_2/Chidambaram1996.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Relational Development in Computer-Supported Groups1,20,2,"Chidambaram, Laku",,,
0000000109,0000000109,article,data/pdfs/45_3/KarhadeQiDong2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INFORMATION TECHNOLOGY INVESTMENT AND COMMERCIALIZED INNOVATION PERFORMANCE: DYNAMIC ADJUSTMENT COSTS AND CURVILINEAR IMPACTS 1,45,3,"Karhade, Prasanna P and Dong, John Qi",10.25300/MISQ/2021/14368,,
0000000110,0000000110,article,data/pdfs/40_3/LarsenBong2016.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A TOOL FOR ADDRESSING CONSTRUCT IDENTITY IN LITERATURE REVIEWS AND META-ANALYSES 1,40,3,"Larsen, Kai R and How, Chih",,,
0000000111,0000000111,article,data/pdfs/38_1/HowisonCrowston2014.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,COLLABORATION THROUGH OPEN SUPERPOSITION: A THEORY OF THE OPEN SOURCE WAY 1,38,1,"Howison, James and Crowston, Kevin",,,
0000000112,0000000112,article,data/pdfs/4_2/BenbasatVessey1980.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,PROGRAMMER AND ANALYST TIME/COST ESTIMATION,4,2,"Benbasat, Izak and Vessey, Iris",,,
0000000113,0000000113,article,data/pdfs/45_3/VaastPinsonneault2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,WHEN DIGITAL TECHNOLOGIES ENABLE AND THREATEN OCCUPATIONAL IDENTITY: THE DELICATE BALANCING ACT OF DATA SCIENTISTS 1,45,3,"Vaast, Emmanuelle and Pinsonneault, Alain",10.25300/MISQ/2021/16024,,
0000000114,0000000114,article,data/pdfs/41_2/Rai2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EDITOR'S COMMENTS Avoiding Type III Errors: Formulating IS Research Problems that Matter,41,2,"Rai, Arun",,,
0000000115,0000000115,article,data/pdfs/8_1/RivardHuff1984.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,User Developed Applications: Evaluation of Success from the DP Department Perspective,8,1,"Rivard, Suzanne and Huff, Sid Lo",,,
0000000116,0000000116,article,data/pdfs/42_1/FangHu2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,TOP PERSUADER PREDICTION FOR SOCIAL NETWORKS 1,42,1,"Fang, Xiao and Paul, Jen-Hwa and Hu",10.25300/MISQ/2018/13211,,
0000000117,0000000117,article,data/pdfs/29_4/PiccoliIves2005.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,REVIEW: IT-DEPENDENT STRATEGIC INITIATIVES AND SUSTAINED COMPETITIVE ADVANTAGE: A REVIEW AND SYNTHESIS OF THE LITERATURE 1,29,4,"Piccoli, Gabriele and Ives, Blake",,,
0000000118,0000000118,article,data/pdfs/35_1/KochSchultze2011.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,STUCK IN THE CONFLICTED MIDDLE: A ROLE-THEORETIC PERSPECTIVE ON B2B E-MARKETPLACES 1,35,1,"Koch, Hope and Schultze, Ulrike",,,
0000000119,0000000119,article,data/pdfs/36_4/GoesKarugaTripathi2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,BIDDING BEHAVIOR EVOLUTION IN SEQUENTIAL AUCTIONS: CHARACTERIZATION AND ANALYSIS 1,36,4,"Goes, Paulo B and Karuga, Gilbert G and Tripathi, Arvind K",,,
0000000120,0000000120,article,data/pdfs/22_4/GoodmanDarr1998.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Computer-Aided Systems and Communities: Mechanisms for Organizational Learning in Distributed Environments I,22,4,"Goodman, Paul S and Darr, Eric D",,,
0000000121,0000000121,article,data/pdfs/43_2/MoeiniRivard2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,RESPONDING-OR NOT-TO INFORMATION TECHNOLOGY PROJECT RISKS: AN INTEGRATIVE MODEL 1,43,2,"Moeini, Mohammad and Rivard, Suzanne",10.25300/MISQ/2019/14505,,
0000000122,0000000122,article,data/pdfs/27_3/LevinaRoss2003.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"FROM THE VENDOR'S PERSPECTIVE: EXPLORING THE VALUE PROPOSITION IN INFORMATION TECHNOLOGY OUTSOURCING 1, 2",27,3,"Ross, Jeanne W",,,
0000000123,0000000123,article,data/pdfs/21_4/GefenStraub1997.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Gender Differences in the Perception and Use of E-Mail: An Extension to the Technology Acceptance Model 1,21,4,"Gefen, David and Straub, Detmar W and Shaw, George Bernard",,,
0000000124,0000000124,article,data/pdfs/31_1/MarkusSaunders2007.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EDITOR'S COMMENTS Looking for a Few Good Concepts…and Theories…for the Information Systems Field,31,1,"Markus, M. Lynne and Saunders, Carol",,,
0000000125,0000000125,article,data/pdfs/39_2/Lee2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Research Framework for AIS Grand Vision of the Bright ICT Initiative,39,2,degro003,,,
0000000126,0000000126,article,data/pdfs/15_1/WatsonRainerJrKoh1991.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Executive Information Systems Executive Information Systems: A Framework for Development and a Survey of Current Practices,15,1,"Watson, Hugh J and Kelly, R. and Koh, Chang E",,,
0000000127,0000000127,article,data/pdfs/38_4/AakhusAgerfalkLyytinenEtAl2014.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: IS FOR SYMBOLIC ACTION SYMBOLIC ACTION RESEARCH IN INFORMATION SYSTEMS: INTRODUCTION TO THE SPECIAL ISSUE 1,38,4,"Aakhus, Mark and Ågerfalk, Pär J and Lyytinen, Kalle and Te'eni, Dov and Sanders, Charles and Avital, Michel and Baskerville, Richard and Beynon-Davies, Paul and Boland, Richard and Bratich, Jack and Clarke, Rodney and Diamant, E. Ilana and Donellan, Brian and Edenius, Mats and Eriksson, Owen and Fortunati, Leopoldina and Gal, Uri and Germonprez, Matt and Goldkuhl, Göran and Griffith, Terri and Henfridsson, Ola and Hiltz, Roxanne and Hirschheim, Rudy and Huffaker, David and Iivari, Juhani and Jackson, Michele and Johnson, Steven and Jorna, René and Jung, Yusung and Kalman, Yoram and Kane, Gerald and Kimbrough, Steven and Krogstie, John and Lee, Allen and Lind, Mikael and Mason, Winter and Mcinerney, Claire and Mingers, John and Muresan, Smara and Naamen, Mor and Nickerson, Jeffrey and Poole, Marshall Scott and Rossi, Matti and Sanchez, Joe",,,
0000000128,0000000128,article,data/pdfs/12_3/AbdelHamid1988.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Economics of Software Quality Assurance: A Simulation-Based Case Study,12,3,"Abdei-Hamid, Tarek K",,,
0000000129,0000000129,article,data/pdfs/13_2/KottemannRemus1989.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A Study of the Relationship Between Decision Model Naturalness and Performance,13,2,"Kottemann, Jeffrey E and Remus, William E",,,
0000000130,0000000130,article,data/pdfs/7_4/ShomentaKampHansonEtAl1983.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Application Approach Worksheet: An Evaluative Tool for Matching New Development Methods with Appropriate Applications,7,4,"Shomenta, Jack and Kamp, Gary and Hanson, Bob and Simpson, Brandon",,,
0000000131,0000000131,article,data/pdfs/36_1/MehraMookerjee2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,HUMAN CAPITAL DEVELOPMENT FOR PROGRAMMERS USING OPEN SOURCE SOFTWARE 1,36,1,"Mehra, Amit and Mookerjee, Vijay",,,
0000000132,0000000132,article,data/pdfs/11_4/Mantha1987.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Data Flow and Data Structure Modeling for Database Requirements Determination: A Comparative Study,11,4,"Mantha, Robert W",,,
0000000133,0000000133,article,data/pdfs/43_3/SusarlaMukhopadhyay2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,CAN OUTSOURCING OF INFORMATION TECHNOLOGY FOSTER INNOVATIONS IN CLIENT ORGANIZATIONS? AN EMPIRICAL ANALYSIS 1,43,3,"Susarla, Anjana and Mukhopadhyay, Tridas",10.25300/MISQ/2019/13535,,
0000000134,0000000134,article,data/pdfs/33_2/SykesVenkateshGosain2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MODEL OF ACCEPTANCE WITH PEER SUPPORT: A SOCIAL NETWORK PERSPECTIVE TO UNDERSTAND EMPLOYEES' SYSTEM USE 1,33,2,"Sykes, Tracy Ann and Venkatesh, Viswanath and Gosain, Sanjay",,,
0000000135,0000000135,article,data/pdfs/30_3/AllenBurkDavis2006.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"ACADEMIC DATA COLLECTION IN ELECTRONIC ENVIRONMENTS: DEFINING ACCEPTABLE USE OF INTERNET RESOURCES 1, 2",30,3,"Allen, Gove N and Burk, Dan L and Davis, Gordon B",,,
0000000136,0000000136,article,data/pdfs/10_3/Batiste1986.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Application Profile,10,3,"Batiste, John L and Smith, A. O",,,
0000000137,0000000137,article,data/pdfs/8_4/FosterFlynn1984.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Information Technology Effects on Organization Management Information Technology: Its Effects on Organizational Form and Function,8,4,"Foster, Lawrence W and Flynn, David M",,,
0000000138,0000000138,article,data/pdfs/37_4/LoockStaakeThiesse2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MOTIVATING ENERGY-EFFICIENT BEHAVIOR WITH GREEN IS: AN INVESTIGATION OF GOAL SETTING AND THE ROLE OF DEFAULTS 1,37,4,"Loock, Claire-Michelle and Staake, Thorsten and Thiesse, Frédéric and Malhotra, Arvind and Melville, Nigel P and Watson, Richard T",,,
0000000139,0000000139,article,data/pdfs/43_2/LiangXuePinsonneaultEtAl2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,WHAT USERS DO BESIDES PROBLEM-FOCUSED COPING WHEN FACING IT SECURITY THREATS: AN EMOTION-FOCUSED COPING PERSPECTIVE 1,43,2,"Liang, Huigang and Xue, Yajiong and Pinsonneault, Alain and Wu, Andy """,10.25300/MISQ/2019/14360,,
0000000140,0000000140,article,data/pdfs/42_2/GeorgeGuptaGiordanoEtAl2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE EFFECTS OF COMMUNICATION MEDIA AND CULTURE ON DECEPTION DETECTION ACCURACY 1,42,2,"George, Joey F and Gupta, Manjul and Giordano, Gabriel and Mills, Annette M and Tennant, Vanesa M and Lewis, Carmen C",10.25300/MISQ/2018/13215,,
0000000141,0000000141,article,data/pdfs/37_2/WoodardRamasubbuTschangEtAl2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,DESIGN CAPITAL AND DESIGN MOVES: THE LOGIC OF DIGITAL BUSINESS STRATEGY 1,37,2,"Woodard, C. Jason and Ramasubbu, Narayan and Tschang, F. Ted and Sambamurthy, V. and Bharadwaj, Anandhi and Sawy, Omar A El and Pavlou, Paul A and Venkatraman, N.",,,
0000000142,0000000142,article,data/pdfs/43_4/JiangTanSiaEtAl2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,FOLLOWERSHIP IN AN OPEN-SOURCE SOFTWARE PROJECT AND ITS SIGNIFICANCE IN CODE REUSE 1,43,4,"Jiang, Qiqi and Tan, Chuan-Hoo and Choon, Ling and Sia and Wei, Kwok-Kee",10.25300/MISQ/2019/14043,2017,
0000000143,0000000143,article,data/pdfs/43_3/NishantSrivastavaTeo2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,USING POLYNOMIAL MODELING TO UNDERSTAND SERVICE QUALITY IN E-GOVERNMENT WEBSITES 1,43,3,"Nishant, Rohit and Srivastava, Shirish C and Teo, Thompson S H",10.25300/MISQ/2019/12349,,
0000000144,0000000144,article,data/pdfs/30_SI/NickersonMuehlen2006.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,,30,,"Nickerson, Jeffrey V",,2001,
0000000145,0000000145,article,data/pdfs/31_2/SilvaHirschheim2007.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,FIGHTING AGAINST WINDMILLS: STRATEGIC INFORMATION SYSTEMS AND ORGANIZATIONAL DEEP STRUCTURES 1,31,2,"Leiser, Silva C T and Bauer and Hirschheim, Rudy and Ourso, E. J",,,
0000000146,0000000146,article,data/pdfs/26_1/Weber2002.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Weber/Editor's Comments,26,1,"Weber, Ron",,,
0000000147,0000000147,article,data/pdfs/38_1/SykesVenkateshJohnson2014.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,ENTERPRISE SYSTEM IMPLEMENTATION AND EMPLOYEE JOB PERFORMANCE: UNDERSTANDING THE ROLE OF ADVICE NETWORKS 1,38,1,"Sykes, Tracy Ann and Venkatesh, Viswanath and Johnson, Jonathan L",,,
0000000148,0000000148,article,data/pdfs/37_2/DrnevichCroson2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INFORMATION TECHNOLOGY AND BUSINESS-LEVEL STRATEGY: TOWARD AN INTEGRATED THEORETICAL PERSPECTIVE 1,37,2,"Drnevich, Paul L and Croson, David C",,,
0000000149,0000000149,article,data/pdfs/37_1/Su2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INTERNATIONALIZATION STRATEGIES OF CHINESE IT SERVICE SUPPLIERS 1,37,1,"Su, Ning",,,
0000000150,0000000150,article,data/pdfs/42_1/OshriHenfridssonKotlarsky2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,RE-REPRESENTATION AS WORK DESIGN IN OUTSOURCING: A SEMIOTIC VIEW 1,42,1,"Oshri, Ilan and Henfridsson, Ola and Kotlarsky, Julia",10.25300/MISQ/2018/13427,,
0000000151,0000000151,article,data/pdfs/37_1/LiuLiSanthanam2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,DIGITAL GAMES AND BEYOND: WHAT HAPPENS WHEN PLAYERS COMPETE? 1,37,1,"Liu, De and Li, Xun and Santhanam, Radhika",,,
0000000152,0000000152,article,data/pdfs/41_2/JensenYetgin2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,PROMINENCE AND INTERPRETATION OF ONLINE CONFLICT OF INTEREST DISCLOSURES 1,41,2,"Jensen, Matthew L and Yetgin, Emre",,,
0000000153,0000000153,article,data/pdfs/13_4/BradenKanterKopcso1989.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Developing an Expert Systems Strategy,13,4,"Braden, Barbara and Kanter, Jerome and Kopcso, David",,,
0000000154,0000000154,article,data/pdfs/10_4/HartogHerbert1986.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,985 Opinion Survey of MIS Managers: Key Issues,10,4,"Hertog, Curt and Herbert, Martin and Unlverelty, Washington and Louis, St",,,
0000000155,0000000155,article,data/pdfs/43_1/MehriziModolNezhad2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INTENSIFYING TO CEASE: UNPACKING THE PROCESS OF INFORMATION SYSTEMS DISCONTINUANCE 1,43,1,"Hosein, Mohammad and Mehrizi, Rezazade and Modol, Joan Rodon and Nezhad, Milad Zafar",10.25300/MISQ/2019/13717,,
0000000156,0000000156,article,data/pdfs/7_2/AllowayQuillard1983.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,User Managers' Systems Needs*,7,2,"Aiioway, Robert M and Quillard, Judith A and Quiard, J. A """,,,
0000000157,0000000157,article,data/pdfs/32_2/Straub2008a.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Type II Reviewing Errors and the Search for Exciting Papers,32,2,"Straub, Detmar W.",,,
0000000158,0000000158,article,data/pdfs/41_3/SykesVenkatesh2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EXPLAINING POST-IMPLEMENTATION EMPLOYEE SYSTEM USE AND JOB PERFORMANCE: IMPACTS OF THE CONTENT AND SOURCE OF SOCIAL NETWORK TIES 1,41,3,"Sykes, Tracy Ann and Venkatesh, Viswanath",,,
0000000159,0000000159,article,data/pdfs/21_1/ChauTam1997.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Factors Affecting the Adoption of Open Systems'. An Exploratory Study 1,21,1,"Chau, Patrick Y K and Kar, Yan and Tam",,,
0000000160,0000000160,article,data/pdfs/42_1/KimJarvenpaaGu2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EXTERNAL BRIDGING AND INTERNAL BONDING: UNLOCKING THE GENERATIVE RESOURCES OF MEMBER TIME AND ATTENTION SPENT IN ONLINE COMMUNITIES 1,42,1,"Kim, Yongsuk and Jarvenpaa, Sirkka L and Gu, Bin",10.25300/MISQ/2018/13278,,
0000000161,0000000161,article,data/pdfs/12_4/KaplanDuchon1988.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Combining Qualitative and Quantitative Methods in Information Systems Research: A Case Study 1,12,4,"Kaplan, Bonnie and Duchon, Dennis",,,
0000000162,0000000162,article,data/pdfs/44_4/BouayadPadmanabhanChari2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,CAN RECOMMENDER SYSTEMS REDUCE HEALTHCARE COSTS? THE ROLE OF TIME PRESSURE AND COST TRANSPARENCY IN PRESCRIPTION CHOICE 1,44,4,"Bouayad, Lina and Padmanabhan, Balaji and Chari, Kaushal",10.25300/MISQ/2020/14435,,
0000000163,0000000163,article,data/pdfs/20_4/George1996.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Computer-Based Monitoring: Common Perceptions and Empirical Results*,20,4,"George, Joey F",,,
0000000164,0000000164,misc,data/pdfs/19_3/LeeTrauthFarwell1995.pdf,,,,,,,,,
0000000165,0000000165,article,data/pdfs/43_2/KeongtaeVisawanathan2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE EXPERTS IN THE CROWD: THE ROLE OF EXPERIENCED INVESTORS IN A CROWDFUNDING MARKET 1,43,2,"Kim, Keongtae and Viswanathan, Siva",10.25300/MISQ/2019/13758,,
0000000166,0000000166,article,data/pdfs/39_2/HoehleVenkatesh2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MOBILE APPLICATION USABILITY: CONCEPTUALIZATION AND INSTRUMENT DEVELOPMENT 1,39,2,"Hoehle, Hartmut and Venkatesh, Viswanath",,,
0000000167,0000000167,article,data/pdfs/24_4/CooperWatsonWixomEtAl2000.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"DATA WAREHOUSING SUPPORTS CORPORATE STRATEGY AT FIRST AMERICAN CORPORATION 1, 2",24,4,"Cooper, Brian L and Watson, Hugh J and Wixom, Barbara H and Goodhue, Dale L",,,
0000000168,0000000168,article,data/pdfs/5_1/Nichols1981.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A Behavioral Analysis for Planning MIS Implementation,5,1,"Nichols, Mary Lippitt",,,
0000000169,0000000169,article,data/pdfs/9_3/RathwellBurns1985.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Information Systems Support for Group Planning and Decision-Making Activities,9,3,"Rathwell, Margaret A and Burns, Alan",,,
0000000170,0000000170,article,data/pdfs/36_4/SahooSinghMukhopadhyay2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A HIDDEN MARKOV MODEL FOR COLLABORATIVE FILTERING 1,36,4,"Sahoo, Nachiketa and Param, Vir and Singh and Mukhopadhyay, Tridas",,,
0000000171,0000000171,article,data/pdfs/35_4/AyyagariGroverPurvis2011.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,TECHNOSTRESS: TECHNOLOGICAL ANTECEDENTS AND IMPLICATIONS 1,35,4,"Ayyagari, Ramakrishna and Grover, Varun and Purvis, Russell",,,
0000000172,0000000172,article,data/pdfs/11_3/Zelek1987.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Instant Quality Control of Large Batch Processing Jobs,11,3,"Zelek, Meir",,,
0000000173,0000000173,article,data/pdfs/23_4/GregorBenbasat1999.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EXPLANATIONS FROM INTELLIGENT SYSTEMS: THEORETICAL FOUNDATIONS AND IMPLICATIONS FOR PRACTICE 1,23,4,"Gregor, Shirley and Benbasat, zak",,,
0000000174,0000000174,article,data/pdfs/43_3/VenkateshSykesChanEtAl2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"CHILDREN'S INTERNET ADDICTION, FAMILY-TO-WORK CONFLICT, AND JOB OUTCOMES: A STUDY OF PARENT-CHILD DYADS 1",43,3,"Venkatesh, Viswanath and Sykes, Tracy Ann and Walton, Sam M and Chan, Frank K Y and Thong, James Y L and Paul, Jen-Hwa and Hu",10.25300/MISQ/2019/12338,,
0000000175,0000000175,article,data/pdfs/36_2/MathiassenChiassonGermonprez2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,STYLE COMPOSITION IN ACTION RESEARCH PUBLICATION 1,36,2,"Mathiassen, Lars and Chiasson, Mike and Germonprez, Matt",,,
0000000176,0000000176,article,data/pdfs/28_2/KumarBenbasat2004.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"THE EFFECT OF RELATIONSHIP ENCODING, TASK TYPE, AND COMPLEXITY ON INFORMATION REPRESENTATION: AN EMPIRICAL EVALUATION OF 2D AND 3D LINE GRAPHS 1",28,2,"Kumar, Nanda and Benbasat, Izak",,,
