"ID","title","year","author","pages","volume","number","ENTRYTYPE","journal"
"id_0000119","Efficacy of eculizumab in the treatment of recurrent atypical hemolytic-uremic syndrome after renal transplantation",2010,"Larrea, C. F. and Cofan, F. and Oppenheimer, F. and Campistol, J. M. and Escolar, G. and Lozano, M.","903-904",89,7,"article","Transplantation"
"id_0000120","Efficacy of eculizumab in a patient with factor-H-associated atypical hemolytic uremic syndrome",2011,"Lapeyraque, A. L. and Fremeaux-Bacchi, V. and Robitaille, P.","621-624",26,4,"article","Pediatric Nephrology"
"id_0000121","Efficacy of eculizumab in a patient with factor-H-associated atypical hemolytic uremic syndrome",2011,"Lapeyraque, A. L. and Fremeaux-Bacchi, V. and Robitaille, P.","621-624",26,4,"article","Pediatric Nephrology"
"id_0000122","Activation of Complement During Liver Transplantation - Special Emphasis on Patients With Atypical Hemolytic Uremic Syndrome",2010,"Koskinen, A. and Tukiainen, E. and Nordin, A. and Makisalo, H. and Hockerstedt, K. and Isoniemi, H. and Nilsson, B. and Jokiranta, S.","507-507",71,6,"article","Scandinavian Journal of Immunology"
"id_0000123","Activation of complement during liver transplantation - Special emphasis on patients with atypical hemolytic uremic syndrome",2010,"Koskinen, A. and Tukiainen, E. and Nordin, A. and Makisalo, H. and Hckerstedt, K. and Isoniemi, H. and Nilsson, B. and Jokiranta, S.",,,,"article","Scandinavian Journal of Immunology.Conference: 39th Meeting of Scandinavian Society for Immunology Jointly with the Baltic Immunological Society Tallinn Estonia."
"id_0000124","New treatment options for atypical hemolytic uremic syndrome with the complement inhibitor eculizumab",2010,"Kose, O. and Zimmerhackl, L. B. and Jungraithmayr, T. and Mache, C. and Nurnberger, J.","669-672",36,6,"article","Seminars in Thrombosis & Hemostasis"
"id_0000125","New treatment options for atypical hemolytic uremic syndrome with the complement inhibitor eculizumab",2010,"Kose, O. and Zimmerhackl, L. B. and Jungraithmayr, T. and Mache, C. and Nurnberger, J.","669-672",36,6,"article","Seminars in Thrombosis & Hemostasis"
"id_0000126","Thrombotic thrombocytopenic purpura in children -- pathophysiologic mechanisms and their clinical significance. [Polish]",2005,"Korczowski, B.","753-761",9,4,"article","Medycyna wieku rozwojowego."
"id_0000127","[Thrombotic thrombocytopenic purpura in children -- pathophysiologic mechanisms and their clinical significance]. [Polish]",2005,"Korczowski, B.","753-761",9,4,"article","Medycyna Wieku Rozwojowego"
"id_0000128","Neurological Involvement in a Child with Atypical Hemolytic Uremic Syndrome",2010,"Koehl, B. and Boyer, O. and Kossorotoff, M. and Biebuyck, N. and Boddaert, N. and Niaudet, P.","1875-1875",25,9,"article","Pediatric Nephrology"
"id_0000129","Neurological involvement in a child with atypical hemolytic uremic syndrome",2010,"Koehl, B. and Boyer, O. and Biebuyck-Gouge, N. and Kossorotoff, M. and Fremeaux-Bacchi, V. and Boddaert, N. and Niaudet, P.","2539-2542",25,12,"article","Pediatric Nephrology"
"id_0000130","The role of complement in physiology and pathology. [Polish]",2007,"Klaska, I. and Nowak, J. Z.","167-177",61,,"article","Postepy higieny i medycyny doswiadczalnej (Online)."
"id_0000131","[The role of complement in physiology and pathology]. [Polish]",2007,"Klaska, I. and Nowak, J. Z.","167-177",61,,"article","Postepy Higieny i Medycyny do Swiadczalnej (Online)"
"id_0000132","Thrombotic microangiopathies and the kidney",2011,"Kerr, H. and Richards, A.","478-480",39,8,"article","Medicine."
"id_0000133","Thrombotic microangiopathies and the kidney",2011,"Kerr, H. and Richards, A.","478-480",39,8,"article","Medicine."
"id_0000134","Modification of the standard eculizumab dose to successfully manage intravascular haemolysis breakthrough in patients with paroxysmal nocturnal haemoglobinuria",2009,"Kelly, R. and Arnold, L. and Richards, S. and van Bijnen, S. and Muus, P. and Dorr, D. and Brodsky, R. and Hill, A. and Beauchamp, J. and Khursigara, G. and Rother, R. and Hillmen, P.",23,145,"Suppl. 1","article","British Journal of Haematology"
"id_0000135","Modification of the Standard Eculizumab Dose to Successfully Manage Intravascular Haemolysis Breakthrough in Patients with Paroxysmal Nocturnal Haemoglobinuria",2009,"Kelly, R. and Arnold, L. and Richards, S. and Hill, A. and van Bijnen, S. and Muus, P. and Dorr, D. and Brodsky, R. and Beauchamp, J. and Khursigara, G. and Rother, R. and Hillmen, P.","239-240",94,"Suppl. 2","article","Haematologica-the Hematology Journal"
"id_0000136","Transplantation in atypical hemolytic uremic syndrome",2010,"Kavanagh, D. and Richards, A. and Goodship, T. and Jalanko, H.","653-659",36,6,"article","Seminars in Thrombosis and Hemostasis."
"id_0000137","Transplantation in Atypical Hemolytic Uremic Syndrome",2010,"Kavanagh, D. and Richards, A. and Goodship, T. and Jalanko, H.","653-659",36,6,"article","Seminars in Thrombosis and Hemostasis"
"id_0000138","Transplantation in atypical hemolytic uremic syndrome.",2010,"Kavanagh, D and Richards, A and Goodship, T and Jalanko, H","653-659",36,6,"article","Seminars in Thrombosis & Hemostasis"
"id_0000139","Screening for complement system abnormalities in patients with atypical hemolytic uremic syndrome",2007,"Kavanagh, D. and Richards, A. and Fremeaux-Bacchi, V. and Noris, M. and Goodship, T. and Remuzzi, G. and Atkinson, J. P.","591-596",2,3,"article","Clinical Journal of the American Society of Nephrology"
"id_0000140","Screening for complement system abnormalities in patients with atypical hemolytic uremic syndrome.",2007,"Kavanagh, D. and Richards, A. and Fremeaux-Bacchi, V. and Noris, M. and Goodship, T. and Remuzzi, G. and Atkinson, J. P.","591-596",2,3,"article","Clinical Journal of The American Society of Nephrology: CJASN"
"id_0000141","Complement regulatory genes and hemolytic uremic syndromes",2008,"Kavanagh, D. and Richards, A. and Atkinson, J.","293-309",59,,"article","Annual Review of Medicine"
"id_0000142","Complement regulatory genes and hemolytic uremic syndromes.",2008,"Kavanagh, D. and Richards, A. and Atkinson, J.","293-309",59,,"article","Annual Review of Medicine"
"id_0000143","Atypical haemolytic uraemic syndrome",2006,"Kavanagh, D. and Goodship, T. H. J. and Richards, A.","5-22","77-78",,"article","British Medical Bulletin"
"id_0000144","Atypical hemolytic uremic syndrome",2010,"Kavanagh, D. and Goodship, T. H. J.","432-438",17,5,"article","Current Opinion in Hematology"
"id_0000145","Atypical haemolytic uraemic syndrome.",2006,"Kavanagh, D. and Goodship, T. H. and Richards, A.","5-22","77-78",,"article","British Medical Bulletin"
"id_0000146","Atypical hemolytic uremic syndrome.",2010,"Kavanagh, D. and Goodship, T. H.","432-438",17,5,"article","Current Opinion in Hematology"
"id_0000147","Update on evaluating complement in hemolytic uremic syndrome",2007,"Kavanagh, D. and Goodship, T. H.","565-571",16,6,"article","Current Opinion in Nephrology and Hypertension"
"id_0000148","Update on evaluating complement in hemolytic uremic syndrome.",2007,"Kavanagh, D. and Goodship, T. H.","565-571",16,6,"article","Current Opinion in Nephrology & Hypertension"
"id_0000149","Haemolytic uraemic syndrome",2011,"Kavanagh, D. and Goodship, T.","c37-c42",118,1,"article","Nephron"
"id_0000150","Haemolytic uraemic syndrome",2010,"Kavanagh, D. and Goodship, T.","37-42",118,1,"article","Nephron - Clinical Practice."
"id_0000151","Genetics and complement in atypical HUS",2010,"Kavanagh, D. and Goodship, T.","2431-2442",25,12,"article","Pediatric Nephrology"
"id_0000152","Genetics and complement in atypical HUS.",2010,"Kavanagh, D. and Goodship, T.","2431-2442",25,12,"article","Pediatric Nephrology"
"id_0000153","Diagnosis and treatment of paroxysmal nocturnal hemoglobinuria. [Japanese]",2009,"Kanakura, Y.","1469-1476",50,10,"article","[Rinsho ketsueki] The Japanese journal of clinical hematology."
"id_0000154","[Diagnosis and treatment of paroxysmal nocturnal hemoglobinuria]. [Japanese]",2009,"Kanakura, Y.","1469-1476",50,10,"article","Rinsho Ketsueki - Japanese Journal of Clinical Hematology"
"id_0000155","Where next with atypical hemolytic uremic syndrome?",2007,"Jokiranta, T. S. and Zipfel, P. F. and Fremeaux-Bacchi, V. and Taylor, C. M. and Goodship, T. J. H. and Noris, M.","3889-3900",44,16,"article","Molecular Immunology"
"id_0000156","Where next with atypical hemolytic uremic syndrome?",2007,"Jokiranta, T. S. and Zipfel, P. F. and Fremeaux-Bacchi, V. and Taylor, C. M. and Goodship, T. J. and Noris, M.","3889-3900",44,16,"article","Molecular Immunology"
"id_0000157","The spectrum of complement alternative pathway-mediated diseases",2008,"Holers, V. M.","300-316",223,,"article","Immunological Reviews"
"id_0000158","The spectrum of complement alternative pathway-mediated diseases.",2008,"Holers, V. M.","300-316",223,,"article","Immunological Reviews"
"id_0000159","Atypical Hemolytic Uremic Syndrome: Update on the Complement System and What Is New",2010,"Hirt-Minkowski, P. and Dickenmann, M. and Schifferli, J. A.","C219-C235",114,4,"article","Nephron Clinical Practice"
"id_0000160","Atypical hemolytic uremic syndrome: update on the complement system and what is new.",2010,"Hirt-Minkowski, P. and Dickenmann, M. and Schifferli, J. A.","c219-c235",114,4,"article","Nephron"
"id_0000161","Long-term effect of the complement inhibitor eculizumab on kidney function in patients with paroxysmal nocturnal hemoglobinuria.[Erratum appears in Am J Hematol. 2010 Nov;85(11):911]",2010,"Hillmen, P. and Elebute, M. and Kelly, R. and Urbano-Ispizua, A. and Hill, A. and Rother, R. P. and Khursigara, G. and Fu, C. L. and Omine, M. and Browne, P. and Rosse, W.","553-559",85,8,"article","American Journal of Hematology"
"id_0000162","Long-term effect of the complement inhibitor eculizumab on kidney function in patients with paroxysmal nocturnal hemoglobinura (vol 85, pg 553, 2010)",2010,"Hillmen,",911,85,11,"article","American Journal of Hematology"
"id_0000163","Terminal complement blockade by eculizumab effectively reverses recurrent atypical hemolytic uremic syndrome after kidney transplantation",2011,"Heyne, N. and Weitz, M. and Guthoff, M. and Alscher, M. D. and Haring, H. U. and Konigsrainer, A. and Nadalin, S.","35-35",24,,"article","Transplant International.Conference: 20th Annual Congress of the German Transplantation Society Regensburg Germany."
"id_0000164","Terminal Complement Blockade by Eculizumab Effectively Reverses Recurrent Atypical Hemolytic Uremic Syndrome After Kidney Transplantation",2011,"Heyne, N. and Weitz, M. and Guthoff, M. and Alscher, M. D. and Haring, H. U. and Konigsrainer, A. and Nadalin, S.","35-35",24,,"article","Transplant International"
"id_0000165","Eculizumab for congenital atypical hemolytic-uremic syndrome",2009,"Gruppo, R. A. and Rother, R. P.","544-546",360,5,"article","New Engl J Med"
"id_0000166","Eculizumab for Congenital Atypical Hemolytic–Uremic Syndrome",2009,"Gruppo, Ralph A. and Rother, Russell P.","544-546",360,5,"article","New England Journal of Medicine"
"id_0000167","Eculizumab (ECU) therapy for atypical hemolytic uremic syndrome (AHUS) in pediatric patients: Efficacy and safety outcomes from a retrospective study",2011,"Gruppo, R. and Rodig, N. and Vilalta, R. and Hernandez, J. and Camacho, Diaz J. and Lapeyraque, A. and Sherwinter, J. and Fremont, O. and Baudouin, V. and Simonetti, G. D. and Langman, C.",,9,,"article","Journal of Thrombosis and Haemostasis.Conference: 23rd Congress of the International Society on Thrombosis and Haemostasis 57th Annual SSC Meeting Kyoto Japan."
"id_0000168","Eculizumab (ECU) therapy for atypical hemolytic uremic syndrome (AHUS) in pediatric patients: Efficacy and safety outcomes from a retrospective study",2011,"Gruppo, R. and Rodig, N. and Vilalta, R. and Hernandez, J. and Camacho, Diaz J. and Lapeyraque, A. and Sherwinter, J. and Fremont, O. and Baudouin, V. and Simonetti, G. D. and Langman, C.",,9,,"article","23rd Congress of the International Society on Thrombosis and Haemostasis 57th Annual SSC Meeting Kyoto Japan."
"id_0000169","Is Therapeutic Plasma Exchange Indicated for Patients with Gemcitabine-Induced Hemolytic Uremic Syndrome?",2009,"Gore, E. M. and Jones, B. S. and Marques, M. B.","209-214",24,5,"article","Journal of Clinical Apheresis"
"id_0000170","Is therapeutic plasma exchange indicated for patients with gemcitabine-induced hemolytic uremic syndrome?",2009,"Gore, E. M. and Jones, B. S. and Marques, M. B.","209-214",24,5,"article","Journal of Clinical Apheresis"
"id_0000171","Interim analysis of phase II efficacy and safety data for eculizumab in patients with atypical hemolytic uremic syndrome (aHUS) receiving chronic plasma exchange/infusion",2011,"Goodship, T. H. J. and Muus, P. and Legendre, C. and Douglas, K. and Hourmant, M. and Delmas, Y. and Herthelius, M. and Trivelli, A. and Loirat, C. and Bedrosian, C. and Licht, C.","1712-1712",48,14,"article","Molecular Immunology"
"id_0000172","Mutations in CD46, a complement regulatory protein, predispose to atypical HUS",2004,"Goodship, T. H. J. and Liszewski, M. K. and Kemp, E. J. and Richards, A. and Atkinson, J. P.","226-231",10,5,"article","Trends in Molecular Medicine"
"id_0000173","Mutations in CD46, a complement regulatory protein, predispose to atypical HUS.",2004,"Goodship, T. H. and Liszewski, M. K. and Kemp, E. J. and Richards, A. and Atkinson, J. P.","226-231",10,5,"article","Trends in Molecular Medicine"
"id_0000174","Interim analysis of phase II efficacy and safety data for eculizumab in patients with atypical hemolytic uremic syndrome (aHUS) receiving chronic plasma exchange/infusion",2011,"Goodship, THJ and Muus, P and Legendre, C and Douglas, K and Hourmant, M and Delmas, Y and Herthelius, M and Trivelli, A and Loirat, C and Bedrosian, C and Licht, C","1712-1712",48,14,"article","Mol Immunol. "
"id_0000175","Gain-of-function mutations in complement factor B are associated with atypical hemolytic uremic syndrome.[Erratum appears in Proc Natl Acad Sci U S A. 2007 Jun 19;104(25):10749]",2007,"Goicoechea de, Jorge E. and Harris, C. L. and Esparza-Gordillo, J. and Carreras, L. and Arranz, E. A. and Garrido, C. A. and Lopez-Trascasa, M. and Sanchez-Corral, P. and Morgan, B. P. and Rodriguez de, Cordoba S.","240-245",104,1,"article","Proceedings of the National Academy of Sciences of the United States of America"
"id_0000176","Mutations in complement C3 predispose to development of atypical hemolytic uremic syndrome",2008,"Fremeaux-Bacchi, V. and Miller, E. C. and Liszewski, M. K. and Strain, L. and Blouin, J. and Brown, A. L. and Moghal, N. and Kaplan, B. S. and Weiss, R. A. and Lhotta, K. and Kapur, G. and Mattoo, T. and Nivet, H. and Wong, W. and Gie, S. and Hurault de, Ligny B. and Fischbach, M. and Gupta, R. and Hauhart, R. and Meunier, V. and Loirat, C. and Dragon-Durey, M. A. and Fridman, W. H. and Janssen, B. J. and Goodship, T. H. and Atkinson, J. P.","4948-4952",112,13,"article","Blood"
"id_0000177","Mutations in complement C3 predispose to development of atypical haemolytic uraemic syndrome",2007,"Fremeaux-Bacchi, V. and Goodship, T. and Regnier, C. H. and Dragon-Durey, M. A. and Janssen, B. and Atkinson, J.","3923-3923",44,16,"article","Molecular Immunology"
"id_0000178","Advances in understanding of pathogenesis of aHUS and HELLP",2008,"Fang, C. J. and Richards, A. and Liszewski, M. K. and Kavanagh, D. and Atkinson, J. P.","336-348",143,3,"article","British Journal of Haematology"
"id_0000179","Advances in understanding of pathogenesis of aHUS and HELLP.",2008,"Fang, C. J. and Richards, A. and Liszewski, M. K. and Kavanagh, D. and Atkinson, J. P.","336-348",143,3,"article","British Journal of Haematology"
"id_0000180","Thrombomodulin in atypical hemolytic-uremic syndrome... ",2009,"Edey, M. M.","1511-1511",361,15,"article","New England Journal of Medicine"
